LSOA_Code,LSOA_Name,Borough,Mean_AI,Median_AI,Min_AI,Max_AI,PTAL_2023,PTAL_Score
E01001190,Croydon 045C,Croydon,6.165243157931999,5.768008419263019,3.119720803703274,11.59936647470186,2,3
E01001191,Croydon 008D,Croydon,14.55655267518013,14.360594771702598,10.437250762146922,18.17915648755496,3,4
E01001192,Croydon 008E,Croydon,10.069527900407422,11.793733644522083,2.65625436364348,17.181851835317868,3,4
E01001193,Croydon 014E,Croydon,5.719519340260998,5.75640025756365,2.585698241384621,11.15901331517052,2,3
E01001194,Croydon 045D,Croydon,6.733697219256068,7.075556921092104,2.263405079345941,13.403103474638748,2,3
E01001195,Ealing 021A,Ealing,7.890232476137509,6.825817313589576,1.869885167289204,18.19064906249833,2,3
E01001196,Ealing 015A,Ealing,12.348621598311412,10.74887208385011,6.692912392786498,22.492531507899265,3,4
E01001197,Ealing 021B,Ealing,7.613757065347945,7.107459642732113,0.0,13.27376867951724,2,3
E01001198,Ealing 021C,Ealing,8.708665932548485,8.852832818183803,6.61471740398961,9.854357489988008,2,3
E01001199,Ealing 021D,Ealing,8.959088833867858,8.479917399452834,6.402032823592211,13.394109173133227,2,3
E01001200,Ealing 025A,Ealing,7.493345542870954,6.407392221649388,2.161096896578375,13.71095176229271,2,3
E01001201,Ealing 025B,Ealing,9.36510811506242,8.21402959284411,6.817708219844205,12.535049237928463,2,3
E01001202,Ealing 025C,Ealing,18.12931370321107,14.853532399885614,11.571436227486254,27.606018190600597,4,5
E01001203,Ealing 025D,Ealing,14.685384158069333,14.370618965077536,12.90527669428458,17.200230868409154,3,4
E01001204,Ealing 018A,Ealing,9.304172500711282,9.025638595565404,6.629721548819509,13.226636468208447,2,3
E01001205,Ealing 018B,Ealing,7.039764831428292,6.924167425119222,4.459492117205178,10.568768948649533,2,3
E01001206,Ealing 018C,Ealing,5.441668211003105,4.706941733993515,3.265376616879585,8.431284031846488,2,3
E01001207,Ealing 018D,Ealing,11.370981426292197,10.05523318564178,8.744944823782168,17.446313099251277,3,4
E01001208,Ealing 018E,Ealing,7.08718583082595,7.839802602597401,0.0,12.07182133775036,2,3
E01001209,Ealing 013A,Ealing,4.135499900302273,4.234548013071029,0.0,6.566896987491956,1b,2
E01001210,Ealing 016A,Ealing,9.925820901090818,9.723660528713609,8.015620209653761,11.977517402878272,2,3
E01001211,Ealing 013B,Ealing,6.330152538386788,6.151406302405812,4.228424179182042,8.662091989241324,2,3
E01001212,Ealing 018F,Ealing,8.107186786883158,8.039683387228662,5.484557425417269,13.9601138597528,2,3
E01001213,Ealing 023A,Ealing,11.286183342043078,11.809568860637327,6.194169730463488,14.456885942134532,3,4
E01001214,Ealing 023B,Ealing,5.989789450491107,6.169581686608163,3.224128282209708,9.93752545180494,2,3
E01001215,Ealing 023C,Ealing,17.714133650929046,18.713585920998693,13.411815466581649,23.022947325037997,4,5
E01001216,Ealing 023D,Ealing,9.239468366337965,8.312232444967247,6.345459241381736,14.088911768878082,2,3
E01001217,Ealing 014A,Ealing,3.297150149458902,3.525617455990607,0.0,4.879035037203628,1b,2
E01001218,Ealing 012A,Ealing,4.575159601677671,5.128354586342756,0.0,8.24256102932257,1b,2
E01001219,Ealing 029A,Ealing,4.495643715122318,4.181636577023089,3.602646536717389,6.179841807970442,1b,2
E01001220,Ealing 029B,Ealing,6.288890819074967,5.581225674118794,0.0,13.200712483430816,2,3
E01001223,Ealing 041B,Ealing,14.015736667213094,12.880447999631825,2.376837956514819,29.444161725438136,3,4
E01001224,Ealing 019B,Ealing,8.380948849109254,9.448229276098768,4.249342697918886,10.522887913907311,2,3
E01001225,Ealing 041A,Ealing,29.331359231145044,31.83421683348813,5.396223227969237,44.47494412056198,6a,7
E01001226,Ealing 019C,Ealing,14.6291201552637,18.772499671636023,3.567423149534053,29.60934556864674,3,4
E01001227,Ealing 019D,Ealing,9.271686680260554,8.450470166554936,3.13816272677871,21.92244646520239,2,3
E01001228,Ealing 019E,Ealing,21.685720924015783,21.70992189066116,8.209653592783557,32.5869824601881,5,6
E01001229,Ealing 031A,Hounslow,8.949974498106656,8.962402975435616,0.0,12.753407206544283,2,3
E01001230,Ealing 031B,Ealing,9.421857564790985,9.73014142143496,2.68540621021239,26.248358913573114,2,3
E01001231,Ealing 027A,Hounslow,14.137695246564858,14.071836761692174,3.213326797237158,24.01129913944509,3,4
E01001232,Ealing 031C,Hounslow,4.412223596947102,2.69846075995179,1.597215933858308,12.738503560345226,1b,2
E01001233,Ealing 031D,Hounslow,13.696034834261107,13.269092230596982,11.67849548532134,18.37232558306603,3,4
E01001234,Ealing 027B,Ealing,15.944258938689568,14.936858239562303,10.2920604021563,25.572682508850885,4,5
E01001235,Ealing 042D,Ealing,26.447115506883247,24.909213916042543,12.649531871137595,39.00985172780601,6a,7
E01001236,Ealing 042C,Ealing,20.90958976489601,21.43498490560026,13.465332323795748,29.275259517826125,5,6
E01001237,Ealing 031E,Ealing,10.543312676201095,10.037702811586792,1.743958658645719,20.70232936419545,3,4
E01001239,Ealing 015C,Hammersmith & Fulham,14.107461190114908,14.846032356378082,3.174368809747236,22.955303587118117,3,4
E01001240,Ealing 024A,Hammersmith & Fulham,19.045295417004564,19.69957126719755,15.170976519739014,25.124546655647805,4,5
E01001241,Ealing 024B,Ealing,12.533721090546408,11.645686977035531,3.460307144009971,20.687206373573183,3,4
E01001242,Ealing 024C,Ealing,7.13392620103684,7.316960178139167,4.664581786105801,9.172388600142185,2,3
E01001243,Ealing 024D,Hammersmith & Fulham,15.889433988842631,16.76199609460869,6.129178895552776,23.92996255888975,4,5
E01001244,Ealing 024E,Ealing,13.22718228263738,13.013026969831332,4.802595279582668,19.40210352575693,3,4
E01001245,Ealing 024F,Hammersmith & Fulham,11.402458986495503,11.416246256928416,8.306565140651829,13.643156927719703,3,4
E01001246,Ealing 015D,Hammersmith & Fulham,11.133621800390108,12.462781915874109,0.0,23.413763359774187,3,4
E01001247,Ealing 015E,Ealing,10.590103619950966,9.314354744731158,1.939701301983633,23.211160203421763,3,4
E01001248,Ealing 035A,Hounslow,5.052385185998939,4.463014585560915,0.0,13.678353095595892,2,3
E01001249,Ealing 028A,Ealing,17.35063414046705,17.869212510871066,10.998490623736382,21.376632179535623,4,5
E01001250,Ealing 028B,Ealing,11.765972988356848,11.72365917382551,7.344786658859517,15.367137845197462,3,4
E01001251,Ealing 030A,Ealing,12.87799501881242,12.489832673543782,11.018239109081392,15.82801360674123,3,4
E01001252,Ealing 030B,Ealing,12.488060334902384,12.321247641026847,8.356665745824285,16.494401359518093,3,4
E01001253,Ealing 030C,Ealing,4.854189773017997,4.098789691913681,3.059518441673567,8.14193883497399,1b,2
E01001254,Ealing 030D,Ealing,7.153517970604085,6.516923052772256,0.0,16.20733620948885,2,3
E01001255,Ealing 028C,Ealing,6.812043813668342,6.810342934721199,3.702079680651073,14.065773001796048,2,3
E01001257,Ealing 008A,Ealing,8.972003248354559,8.63310797425776,7.758172154617987,11.729889343053683,2,3
E01001258,Ealing 010B,Ealing,9.53920274762454,9.270143061767175,2.39850059836899,12.04978672469854,2,3
E01001259,Ealing 014B,Ealing,11.57502410175667,10.614439514380749,8.082752236850496,19.498527599802188,3,4
E01001260,Ealing 012B,Ealing,13.125788014444018,14.12089383036326,5.668671106371164,21.907774217586194,3,4
E01001261,Ealing 012C,Ealing,14.351312241072408,15.990523086349745,1.615869643590853,24.014437579333368,3,4
E01001262,Ealing 010C,Ealing,5.613972917568917,2.558969887507032,0.0,14.238567948773047,2,3
E01001263,Ealing 010D,Ealing,5.064990503831036,6.394896106140991,1.908571538925544,8.806220095974833,2,3
E01001264,Ealing 010E,Ealing,3.685316579869446,2.232456509855504,0.0,9.494829216948034,1b,2
E01001265,Ealing 006A,Ealing,2.422765051344012,0.0,0.0,9.802320418111735,1a,1
E01001266,Ealing 006B,Ealing,7.449657941404942,6.996484139712186,0.0,15.122029913917702,2,3
E01001267,Ealing 006C,Ealing,9.014790656707817,8.234878671425573,0.0,15.37385559527416,2,3
E01001268,Ealing 012D,Ealing,5.254430013944986,5.836890462895051,0.0,16.106193834248323,2,3
E01001269,Ealing 001A,Ealing,7.473077708574609,8.273498643277916,3.009538380517585,12.124688409551077,2,3
E01001270,Ealing 004A,Ealing,2.738473590731064,2.178798271271592,0.0,8.599971752899206,1b,2
E01001271,Ealing 001B,Ealing,5.562326979521911,4.69646055987892,1.67944810376229,11.76508246704492,2,3
E01001272,Ealing 006D,Ealing,11.663581205888532,11.982043646334033,0.0,14.944711133701295,3,4
E01001273,Ealing 041C,Ealing,10.92013040765192,11.25637892766432,4.260067211574786,16.87413041233446,3,4
E01001274,Ealing 041E,Ealing,9.10012119848861,9.215628733201823,3.843671032663861,14.076777638505591,2,3
E01001275,Ealing 041D,Ealing,16.92830935545899,16.815177071963443,3.532409259961699,38.04532594702236,4,5
E01001276,Ealing 011A,Ealing,6.229860438265735,4.383244280628351,1.826847907110958,15.145116044903222,2,3
E01001277,Ealing 011B,Ealing,11.824288058483134,11.929148915416734,3.137549789982049,19.030503780062464,3,4
E01001278,Ealing 011C,Ealing,15.58112714816771,16.072315542238687,8.14668845630853,20.21343231101492,4,5
E01001279,Ealing 013C,Ealing,6.776515999341679,7.612026136947907,2.403661835270596,10.061478051838597,2,3
E01001280,Ealing 011D,Ealing,8.911378544217023,8.309180374831001,2.839492433929747,17.478976700371554,2,3
E01001281,Ealing 013D,Ealing,5.43732250418901,5.46301250460475,1.99433554554315,9.441564781722878,2,3
E01001282,Ealing 016B,Ealing,7.93729300400152,9.864436247459851,3.143875921618282,13.025241790635471,2,3
E01001283,Ealing 016C,Ealing,11.875990867076036,11.922881421468649,4.723717355035166,16.037848092917383,3,4
E01001284,Ealing 022A,Ealing,7.07395634381805,5.309461403063623,0.0,17.880779482565124,2,3
E01001285,Ealing 016D,Ealing,6.711390411683283,6.446807373053733,0.0,13.470149637018636,2,3
E01001286,Ealing 016E,Ealing,5.452107547504029,5.454692965577992,2.823550353649591,8.09641814575567,2,3
E01001287,Ealing 016F,Ealing,4.883605597228395,4.770318685419874,2.149882496238528,7.055251096285732,1b,2
E01001288,Ealing 022B,Ealing,7.694258132253242,7.673073593829338,5.271527838701587,10.46732088071744,2,3
E01001289,Ealing 022C,Ealing,7.8784986670588,7.777946243884761,7.248028619045867,8.846702568905009,2,3
E01001290,Ealing 022D,Ealing,5.079586774979928,3.718212946957491,0.0,14.270915598153982,2,3
E01001291,Ealing 014C,Ealing,7.540974332939563,8.42949328309733,4.317673043360615,10.17305678751268,2,3
E01001292,Ealing 014D,Ealing,7.510789203883217,7.721031419007278,2.811590970253877,14.782380686974776,2,3
E01001293,Ealing 014E,Ealing,5.01128353979837,4.768776945841583,3.915707119457698,9.090520219570092,2,3
E01001294,Ealing 017A,Ealing,4.692675645420084,5.093696111656235,0.0,10.573357753599236,1b,2
E01001295,Ealing 017B,Ealing,5.131243285783852,5.106976928565658,3.301179778370402,6.196357427768578,2,3
E01001296,Ealing 017C,Ealing,4.699385189416972,4.835469286570474,3.203958738571258,6.243115632577203,1b,2
E01001297,Ealing 017D,Ealing,4.887680833051936,5.314738843161914,0.0,9.955005247510185,1b,2
E01001298,Ealing 017E,Ealing,6.616582821863418,6.477236309486704,3.334809689733238,10.416486370264272,2,3
E01001299,Ealing 035B,Hounslow,10.408139792770427,10.530018377177491,5.422852356603241,12.995029780057376,3,4
E01001300,Ealing 039A,Hounslow,13.898810452914311,13.84929811894232,12.042212206925011,15.761634842082776,3,4
E01001301,Ealing 039B,Hounslow,10.58739929571114,11.773681370019386,2.26193688770466,16.2081719097142,3,4
E01001302,Ealing 039C,Hounslow,13.283118449562744,13.12912440394442,10.061201378731148,18.00543947904591,3,4
E01001303,Ealing 032A,Ealing,14.277277960730776,14.110237392980048,12.026788848967762,16.61904159692,3,4
E01001304,Ealing 039D,Hounslow,10.901642657318162,11.64794034969529,5.291290854155595,13.73574999788444,3,4
E01001305,Ealing 035C,Ealing,7.183184752217356,7.125640239634288,3.719647281671712,10.328088127468012,2,3
E01001306,Ealing 035D,Ealing,10.871430780006907,10.795046939844468,9.371611264424812,12.794156576939834,3,4
E01001307,Ealing 002A,Ealing,2.853816944979189,1.430112225063907,0.0,12.073725003266578,1b,2
E01001308,Ealing 002B,Ealing,4.965685089910395,2.283912235809517,0.0,19.39534224031365,1b,2
E01001309,Ealing 001C,Harrow,3.870574843468447,3.305668712749196,1.250963039841131,10.2770114748149,1b,2
E01001310,Ealing 001D,Ealing,6.939757205058577,7.070636505650649,2.642792397798253,10.3683269945929,2,3
E01001311,Ealing 001E,Ealing,6.549353875375332,6.498833951779561,1.44422127862446,13.361866081560407,2,3
E01001312,Ealing 002C,Ealing,11.752749913056954,11.440919299854274,9.992648200838762,14.596318940903023,3,4
E01001313,Ealing 002D,Ealing,8.139520885855807,8.337984865066943,3.806817415483394,10.682132783573408,2,3
E01001314,Ealing 002E,Ealing,4.455460645245812,3.583867006343995,0.0,11.224938541776442,1b,2
E01001315,Ealing 003A,Ealing,7.400572107202239,6.902123129054447,3.871640733169023,12.240925123870712,2,3
E01001316,Ealing 003B,Ealing,10.355866552606122,10.24648836164852,6.423827348844354,16.428168667771107,3,4
E01001317,Ealing 003C,Harrow,6.765421555984574,6.959401595497058,2.243501873460733,14.216735318769524,2,3
E01001318,Ealing 003D,Ealing,10.766835549094942,11.275766432609307,2.717066783648673,16.7196203143647,3,4
E01001319,Ealing 004B,Ealing,9.378446180304692,9.449260804902528,3.399390250304296,15.222050432846633,2,3
E01001320,Ealing 003E,Ealing,1.429032697626251,1.85288273864773,0.0,7.151545188540047,1a,1
E01001321,Ealing 003F,Ealing,9.262227520897236,11.707010729435702,2.330270901047618,14.583828125113616,2,3
E01001322,Ealing 004C,Ealing,10.148165974375583,11.624523261517067,0.0,19.397213747979453,3,4
E01001323,Ealing 004D,Ealing,14.36441012515575,14.65167793822202,6.265428723696941,19.08456204091261,3,4
E01001324,Ealing 008B,Ealing,7.133371016346573,7.007545250226177,0.0,13.637546159697935,2,3
E01001325,Ealing 009A,Hillingdon,1.470147143366001,1.914401852649833,0.0,5.328302208423323,1a,1
E01001326,Ealing 008C,Hillingdon,3.197844959066222,2.381828297443936,0.0,11.60754325908182,1b,2
E01001327,Ealing 009B,Ealing,8.566116255334977,9.625782031059815,2.575227669191923,13.240665402138829,2,3
E01001328,Ealing 009C,Ealing,9.767731434935522,10.296567460513394,2.056314416807203,13.852801012485624,2,3
E01001329,Ealing 009D,Hillingdon,4.562699282232821,5.675055436464921,0.0,10.93139331506223,1b,2
E01001330,Ealing 008D,Hillingdon,7.704977962687459,7.785465216905405,0.0,13.393441161699071,2,3
E01001331,Ealing 009E,Hillingdon,7.129986445849831,7.6549210851403,0.0,10.899415809822717,2,3
E01001332,Ealing 008E,Hillingdon,7.514899638821864,7.197083871520993,6.516189604936554,9.69330926859201,2,3
E01001333,Ealing 038A,Ealing,12.90899518419921,13.575360688127686,4.067421312131977,17.088754937300745,3,4
E01001334,Ealing 029C,Ealing,4.82895604493355,3.510220675865372,2.910676383207291,12.687083665093729,1b,2
E01001335,Ealing 038B,Hounslow,1.643285708699182,2.1137011713807,0.0,4.087467488952206,1a,1
E01001336,Ealing 038C,Hounslow,3.845407993948848,3.981766346505388,2.546610354735828,5.460777238913737,1b,2
E01001337,Ealing 029D,Hounslow,3.281264594441942,0.0,0.0,16.907020764542384,1b,2
E01001338,Ealing 029E,Ealing,5.714156616653392,5.601881748423786,0.0,17.884856470401907,2,3
E01001339,Ealing 029F,Hounslow,2.270665440034784,2.255169604798131,0.0,10.001157416451443,1a,1
E01001340,Ealing 029G,Ealing,7.074109671108411,7.480800574812708,2.633331084949389,10.31809525874706,2,3
E01001341,Ealing 005A,Ealing,3.300966307828468,2.810211011906224,0.0,7.039300004194655,1b,2
E01001342,Ealing 005B,Ealing,4.325100277432517,2.409541372394375,1.955738515827685,13.087204938454947,1b,2
E01001343,Ealing 005C,Ealing,3.892361471744695,2.785647285605447,0.0,7.214015910066763,1b,2
E01001344,Ealing 007A,Ealing,7.113237915087751,7.3198595381082,2.004538419421928,9.98503694553816,2,3
E01001345,Ealing 005D,Ealing,5.439788505211077,5.703811087369722,0.0,12.795600402105569,2,3
E01001346,Ealing 007B,Ealing,5.053761048843441,5.016202181319109,1.005648942786271,9.81045425657519,2,3
E01001347,Ealing 007C,Ealing,4.414473238392087,3.140963303052851,0.0,10.396704565143295,1b,2
E01001348,Ealing 007D,Ealing,8.38982616278696,8.498078148259752,3.070800760484941,10.909071607261607,2,3
E01001349,Ealing 006E,Ealing,6.376648328390839,6.31513126252117,1.018033194054542,14.27876111816578,2,3
E01001350,Ealing 027C,Ealing,10.82372734086659,11.83893446307443,3.029031177117616,19.6316980414982,3,4
E01001351,Ealing 025E,Ealing,19.927104896954088,22.472777572679263,8.809744726453888,29.992552116583404,4,5
E01001352,Ealing 027D,Ealing,16.637268246662426,16.350950754860364,13.06040084993312,21.680742561954656,4,5
E01001353,Ealing 033A,Ealing,20.457521547145294,19.775000801631336,10.926341540196812,29.574084712389496,5,6
E01001354,Ealing 027E,Ealing,18.28720078053152,20.21089281753685,6.16537772029951,26.29462885595768,4,5
E01001355,Ealing 033B,Ealing,15.468073937531155,14.81904918275002,12.457758850491388,19.605164678894965,4,5
E01001356,Ealing 033C,Ealing,21.509652798734017,21.847030227769295,17.842876986896993,22.962912488730208,5,6
E01001357,Ealing 033D,Ealing,14.059272795650315,12.546365697926266,5.502382276158654,22.9995836797494,3,4
E01001358,Ealing 033E,Ealing,18.87199673435715,18.908578986505375,11.448821918580856,23.754328124571536,4,5
E01001359,Ealing 026A,Ealing,8.025373750056726,7.389624330197508,5.211005739788749,14.32777215408226,2,3
E01001360,Ealing 026B,Ealing,14.383366516110662,14.228993016789062,6.887244202195008,21.90687528415198,3,4
E01001361,Ealing 023E,Ealing,15.56444890269122,17.348150318406105,3.79879436110923,23.381556276609604,4,5
E01001362,Ealing 026C,Ealing,12.06305213792556,13.123854885252646,3.64409068234338,22.8214575827292,3,4
E01001363,Ealing 026D,Ealing,7.148094376317647,6.874754145560974,5.034385543973285,10.515625766388316,2,3
E01001364,Ealing 026E,Ealing,5.032766804139866,4.745969630492972,0.0,13.074878773679751,2,3
E01001365,Ealing 026F,Ealing,2.394892658367323,0.0,0.0,9.203950673650429,1a,1
E01001366,Ealing 044C,Ealing,4.982559673962529,5.536544211504702,0.0,6.945188537653094,1b,2
E01001367,Ealing 043B,Ealing,13.880879231177031,14.053098111028993,7.893788804229819,18.255662747091495,3,4
E01001368,Ealing 044D,Ealing,6.505349055615655,7.212372737365108,0.0,9.226105668302973,2,3
E01001369,Ealing 038D,Hounslow,8.891202239032694,8.894390792349805,3.60326192006107,14.749718569153703,2,3
E01001370,Ealing 044A,Hounslow,3.878538531528289,4.646376109427997,0.0,8.895252112002064,1b,2
E01001371,Ealing 044B,Hounslow,7.049246415580964,7.296445286522411,2.786793937693168,10.54510359744425,2,3
E01001372,Ealing 043C,Hounslow,6.880691319559191,7.203827037837945,0.0,9.010440122939167,2,3
E01001373,Ealing 043A,Ealing,9.17867596742236,7.951853945173311,4.009481619845167,14.77303780383764,2,3
E01001374,Ealing 040A,Ealing,11.212125013325856,11.304560720216164,10.085041527833868,12.961170038357448,3,4
E01001375,Ealing 034A,Hounslow,9.674149314303834,10.031014219222406,5.554914813135929,12.140066508505052,2,3
E01001376,Ealing 040B,Ealing,9.311358393702662,10.572492288542623,4.636302495505268,13.3130400525029,2,3
E01001377,Ealing 034B,Hounslow,12.429291914275288,11.93248158469035,9.446878928612264,18.600110018835345,3,4
E01001379,Ealing 034C,Ealing,8.112799543852422,8.22211563160759,4.227094370152498,10.866042152081407,2,3
E01001380,Ealing 040C,Hounslow,14.829743236949724,14.033483739548364,10.284995800407644,23.052158557072865,3,4
E01001381,Ealing 034D,Hounslow,12.058012041928654,12.563960270566405,6.09820401571161,16.488448956197146,3,4
E01001382,Ealing 032B,Ealing,9.53481447493684,9.88788663830195,3.769394370162766,11.5324077362958,2,3
E01001383,Ealing 028D,Ealing,8.15479319969384,8.438372852518407,5.492830864536121,9.654248867132768,2,3
E01001384,Ealing 032C,Ealing,11.356255600125724,11.178780408390551,8.98234029620394,14.869899300790522,3,4
E01001385,Ealing 032D,Ealing,12.321932869076706,12.174749567108172,11.175089712138275,14.03505981402397,3,4
E01001386,Ealing 031F,Ealing,11.77511680057793,9.944302616511294,0.0,25.49521223795728,3,4
E01001387,Ealing 032E,Ealing,16.663671273108278,14.351650914954249,3.330607099903014,36.82238646016887,4,5
E01001388,Ealing 028E,Ealing,17.021734992630673,17.39432530556155,8.900255463149646,27.99239766409572,4,5
E01001389,Ealing 028F,Ealing,14.411391141081475,15.220424332363832,8.297795170320589,19.820453535441636,3,4
E01001390,Enfield 036A,Haringey,21.765173019453865,22.227429563574606,17.836474715604503,24.854528223666193,5,6
E01001391,Enfield 036B,Haringey,13.028223474098246,13.221419965047382,8.258120274273628,16.712063134622706,3,4
E01001392,Enfield 032A,Haringey,17.276188251044807,17.035884519968043,12.611321108382302,22.268821370649423,4,5
E01001393,Enfield 036C,Haringey,18.78980979787417,20.296135883702096,8.944355226212386,24.240372207241435,4,5
E01001394,Enfield 035A,Haringey,11.12854992216675,11.770025362483787,3.166605023064216,16.76847439480832,3,4
E01001395,Enfield 035B,Haringey,3.913897313640176,2.927494692656382,2.138659923519596,7.718651767210301,1b,2
E01001396,Enfield 036D,Haringey,11.889461680811266,12.303136594553443,7.41265516863708,17.666683670652663,3,4
E01001397,Enfield 035C,Enfield,7.938528980050554,6.558687280903583,2.315957032510792,15.561871146318293,2,3
E01001398,Enfield 021A,Enfield,7.494093143943633,7.793916768239267,5.17295035570834,9.564875383049142,2,3
E01001399,Enfield 021B,Enfield,6.844094228699962,6.865259446430719,5.2714099426878,8.06208108028647,2,3
E01001400,Enfield 021C,Enfield,6.882891380448283,6.739162667979258,5.169054445639247,10.575227438708,2,3
E01001401,Enfield 016A,Enfield,8.081107848217087,8.344214131814303,5.424079144946347,9.707030885454532,2,3
E01001402,Enfield 021D,Enfield,6.092306257919193,5.773562004804211,3.853749916649289,9.141429523766368,2,3
E01001403,Enfield 021E,Enfield,5.732966315135259,5.717511583381407,2.867051595420265,8.839196580700744,2,3
E01001404,Enfield 026A,Enfield,3.376951159905636,3.851367033174141,0.0,6.81115349017139,1b,2
E01001405,Enfield 015A,Enfield,7.388121600672314,7.240603367480438,4.655099901162254,16.12873168646355,2,3
E01001406,Enfield 015B,Enfield,7.517669026725462,6.875627225329174,5.584735207353212,9.998939594141095,2,3
E01001407,Enfield 005A,Enfield,1.203601551417442,0.0,0.0,4.98242999087092,1a,1
E01001408,Enfield 004A,Enfield,7.437629844728475,7.332274343840168,4.630016982096494,9.913141317251542,2,3
E01001409,Enfield 005B,Enfield,4.396487080133665,4.145390399702018,2.628920152766617,6.139565911235908,1b,2
E01001410,Enfield 005C,Enfield,3.647147741326159,3.713796519702504,2.495953019582044,4.632545542260961,1b,2
E01001411,Enfield 004B,Enfield,5.388700564149922,5.200425438275095,4.342621167338216,8.849797811021617,2,3
E01001412,Enfield 004C,Enfield,0.782784600426351,0.0,0.0,6.82278185851863,1a,1
E01001413,Enfield 004D,Enfield,3.241086768565705,3.401664130765012,1.210860660944465,6.645118937707543,1b,2
E01001414,Enfield 004E,Enfield,3.688801278567798,3.927910425289122,0.0,8.932662324382095,1b,2
E01001415,Enfield 011A,Enfield,8.053643531156876,9.707979818950218,0.0,15.920159465116328,2,3
E01001416,Enfield 013A,Enfield,6.985177326057579,8.774969887436686,1.324177062892218,14.92011483666505,2,3
E01001417,Enfield 011B,Enfield,1.080857015163027,0.0,0.0,10.457956195588007,1a,1
E01001418,Enfield 011C,Enfield,9.861815140420775,10.361220174460772,5.09535405641105,15.591629511794077,2,3
E01001419,Enfield 020A,Enfield,12.08166321085562,12.133874330950894,3.707371799556451,19.642902350834447,3,4
E01001420,Enfield 020B,Enfield,5.813123755211794,4.741549643064177,1.698526301527721,12.937925006970012,2,3
E01001421,Enfield 020C,Enfield,6.098292025285885,5.468757657451038,2.027706465925993,14.06967158133492,2,3
E01001422,Enfield 011D,Enfield,1.104016295762951,1.666674412756521,0.0,3.251098306277905,1a,1
E01001423,Enfield 027A,Enfield,11.93440067995852,15.71762577426837,2.686974417804834,20.0647686897581,3,4
E01001424,Enfield 030A,Enfield,20.550375462984828,20.84383091344261,17.36886232930511,25.32408165327955,5,6
E01001425,Enfield 027B,Enfield,17.699459478069663,18.19605871350244,2.786951047178679,25.831323059870744,4,5
E01001426,Enfield 030B,Enfield,8.71478570922489,5.166874551425662,2.401507636220614,20.10018927733232,2,3
E01001427,Enfield 030C,Waltham Forest,3.315158373768895,2.536212137633518,0.0,12.274771259047975,1b,2
E01001428,Enfield 027C,Enfield,8.418123342428446,5.327683731755123,2.471738520379403,18.159224058571198,2,3
E01001429,Enfield 030D,Enfield,22.01357194762201,22.98829570060726,2.341466157927878,29.46661820643628,5,6
E01001430,Enfield 030E,Enfield,19.545835962784324,19.130337690060028,15.51007027381551,22.065687755620857,4,5
E01001431,Enfield 033A,Enfield,6.517185496286827,5.268294346893665,2.122138744519278,15.546368257123769,2,3
E01001432,Enfield 033B,Enfield,17.47455173583998,18.346390262627448,7.120219375045778,26.683483354233605,4,5
E01001433,Enfield 007A,Enfield,4.768458498842516,5.081872344299994,2.019529998774919,7.207420521026397,1b,2
E01001434,Enfield 007B,Enfield,3.654938944605917,3.052561815502158,2.223385116890068,6.762415141281972,1b,2
E01001435,Enfield 007C,Enfield,5.553717929192398,5.45557030544205,2.719239453425904,7.574420857124714,2,3
E01001436,Enfield 007D,Enfield,4.852155718260754,4.972622741261655,0.0,7.485870141252967,1b,2
E01001437,Enfield 014A,Enfield,1.934493849325919,0.0,0.0,8.282613850617714,1a,1
E01001438,Enfield 007E,Enfield,6.558202304561401,6.81423840446713,4.01532774426199,9.082131138606847,2,3
E01001439,Enfield 006A,Enfield,8.302571099671162,8.28458574555534,6.175164555382978,10.100117371818293,2,3
E01001440,Enfield 012A,Enfield,8.235263481664424,7.694773758385464,0.0,15.863762901255896,2,3
E01001441,Enfield 006B,Enfield,6.295080483854695,6.49869890563078,3.126710520091169,9.032579144953145,2,3
E01001442,Enfield 002A,Enfield,8.326783888524583,8.048525634354034,5.492870044317089,11.203467128846013,2,3
E01001444,Enfield 001A,Enfield,6.282137704623678,6.442719251965611,0.0,12.96390002079344,2,3
E01001445,Enfield 003B,Enfield,2.662457140940334,2.336371231334152,0.0,7.724006433654623,1b,2
E01001446,Enfield 001B,Enfield,8.190117964905497,7.943377947102094,6.732332924511022,12.133784915223524,2,3
E01001447,Enfield 003C,Enfield,6.249676565122708,6.458032657845006,4.864464224699176,7.940929707493971,2,3
E01001448,Enfield 003D,Enfield,7.062823260702904,7.364766280382371,5.304192575010671,8.373822828050246,2,3
E01001449,Enfield 003E,Enfield,5.648010001410042,5.962527657944456,2.851204196041334,7.442195481244529,2,3
E01001450,Enfield 015C,Enfield,15.97652280926088,18.103537830168392,4.4715431833472,25.92990218923949,4,5
E01001451,Enfield 017A,Enfield,8.622454888883079,6.038191847109603,0.0,22.370747027534936,2,3
E01001452,Enfield 017B,Enfield,2.757011742576155,3.394611826269783,0.0,7.367678304778998,1b,2
E01001453,Enfield 017C,Enfield,4.568718478037797,4.872277227983564,0.0,7.926903061534665,1b,2
E01001454,Enfield 017D,Enfield,6.427522868137252,6.488820774434847,4.093621090588037,8.296789546587963,2,3
E01001455,Enfield 021F,Enfield,5.183292401917894,5.028187316060929,3.644137564225648,7.960492883173069,2,3
E01001456,Enfield 022A,Enfield,6.72181565627046,6.702558607662578,5.546048673628622,8.48206272060324,2,3
